 # Fri Oct 16 11:59:45 2009
 # MSTW 2008 LO PDF grid for central fit.
 # distance(t),tolerance(T) =   0.  0.
 # mCharm = 1.43
 # mBottom = 4.30
 # alphaS(1GeV) = 0.49337
 # alphaS(MZ) = 0.12032
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0
 
          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  5.6434E-02  1.2338E-01  3.6242E-01  7.0995E-03  7.6633E-04  3.0598E-04  1.1355E-01  3.4591E-01  0.0000E+00
  5.2210E-02  1.1823E-01  3.4974E-01  6.7780E-03  7.6353E-04  3.3203E-04  1.0896E-01  3.3391E-01  0.0000E+00
  4.8849E-02  1.1387E-01  3.3889E-01  6.5063E-03  7.5859E-04  3.5088E-04  1.0507E-01  3.2365E-01  0.0000E+00
  4.6039E-02  1.1003E-01  3.2925E-01  6.2672E-03  7.5236E-04  3.6515E-04  1.0163E-01  3.1452E-01  0.0000E+00
  4.2801E-02  1.0536E-01  3.1741E-01  5.9772E-03  7.4254E-04  3.7965E-04  9.7447E-02  3.0331E-01  0.0000E+00
  4.0052E-02  1.0116E-01  3.0668E-01  5.7176E-03  7.3169E-04  3.9010E-04  9.3678E-02  2.9314E-01  0.0000E+00
  3.7702E-02  9.7393E-02  2.9696E-01  5.4853E-03  7.2039E-04  3.9747E-04  9.0288E-02  2.8392E-01  0.0000E+00
  3.5546E-02  9.3780E-02  2.8756E-01  5.2632E-03  7.0822E-04  4.0280E-04  8.7032E-02  2.7501E-01  0.0000E+00
  3.3602E-02  9.0384E-02  2.7865E-01  5.0552E-03  6.9563E-04  4.0630E-04  8.3965E-02  2.6656E-01  0.0000E+00
  3.1899E-02  8.7293E-02  2.7048E-01  4.8665E-03  6.8321E-04  4.0824E-04  8.1170E-02  2.5881E-01  0.0000E+00
  3.0402E-02  8.4484E-02  2.6300E-01  4.6955E-03  6.7118E-04  4.0900E-04  7.8626E-02  2.5171E-01  0.0000E+00
  2.8994E-02  8.1760E-02  2.5570E-01  4.5302E-03  6.5882E-04  4.0883E-04  7.6155E-02  2.4478E-01  0.0000E+00
  2.7695E-02  7.9172E-02  2.4872E-01  4.3737E-03  6.4648E-04  4.0786E-04  7.3804E-02  2.3815E-01  0.0000E+00
  2.6532E-02  7.6793E-02  2.4226E-01  4.2303E-03  6.3463E-04  4.0629E-04  7.1641E-02  2.3202E-01  0.0000E+00
  2.5492E-02  7.4613E-02  2.3631E-01  4.0992E-03  6.2334E-04  4.0427E-04  6.9655E-02  2.2636E-01  0.0000E+00
  2.4497E-02  7.2480E-02  2.3045E-01  3.9714E-03  6.1192E-04  4.0177E-04  6.7711E-02  2.2079E-01  0.0000E+00
  2.3565E-02  7.0438E-02  2.2482E-01  3.8494E-03  6.0063E-04  3.9889E-04  6.5848E-02  2.1544E-01  0.0000E+00
  2.2718E-02  6.8548E-02  2.1957E-01  3.7367E-03  5.8986E-04  3.9581E-04  6.4121E-02  2.1045E-01  0.0000E+00
  2.1951E-02  6.6803E-02  2.1471E-01  3.6330E-03  5.7968E-04  3.9262E-04  6.2525E-02  2.0582E-01  0.0000E+00
  2.1208E-02  6.5086E-02  2.0990E-01  3.5313E-03  5.6941E-04  3.8914E-04  6.0953E-02  2.0124E-01  0.0000E+00
  2.0504E-02  6.3432E-02  2.0524E-01  3.4335E-03  5.5930E-04  3.8549E-04  5.9438E-02  1.9681E-01  0.0000E+00
  1.9858E-02  6.1891E-02  2.0089E-01  3.3427E-03  5.4969E-04  3.8181E-04  5.8025E-02  1.9267E-01  0.0000E+00
  1.9267E-02  6.0462E-02  1.9683E-01  3.2587E-03  5.4060E-04  3.7817E-04  5.6713E-02  1.8880E-01  0.0000E+00
  1.8690E-02  5.9048E-02  1.9280E-01  3.1757E-03  5.3146E-04  3.7434E-04  5.5415E-02  1.8497E-01  0.0000E+00
  1.8138E-02  5.7679E-02  1.8888E-01  3.0956E-03  5.2246E-04  3.7044E-04  5.4157E-02  1.8124E-01  0.0000E+00
  1.7628E-02  5.6398E-02  1.8520E-01  3.0209E-03  5.1390E-04  3.6659E-04  5.2978E-02  1.7773E-01  0.0000E+00
  1.7158E-02  5.5205E-02  1.8176E-01  2.9514E-03  5.0582E-04  3.6285E-04  5.1880E-02  1.7445E-01  0.0000E+00
  1.6696E-02  5.4020E-02  1.7833E-01  2.8825E-03  4.9768E-04  3.5898E-04  5.0788E-02  1.7118E-01  0.0000E+00
  2.1164E-01  2.2116E-01  5.9950E-01  1.1891E-02  0.0000E+00  0.0000E+00  2.0212E-01  5.7097E-01  5.5511E-17
  1.8518E-01  2.1056E-01  5.7694E-01  1.1359E-02  0.0000E+00  0.0000E+00  1.9280E-01  5.4964E-01  5.5511E-17
  1.6772E-01  2.0281E-01  5.6018E-01  1.0957E-02  0.0000E+00  0.0000E+00  1.8597E-01  5.3379E-01  5.5511E-17
  1.4418E-01  1.9116E-01  5.3451E-01  1.0338E-02  0.0000E+00  0.0000E+00  1.7567E-01  5.0952E-01  5.5511E-17
  1.4418E-01  1.9116E-01  5.3451E-01  1.0338E-02  2.9339E-10  0.0000E+00  1.7567E-01  5.0952E-01  5.5511E-17
  1.3148E-01  1.8443E-01  5.1945E-01  9.9726E-03  9.3311E-05  0.0000E+00  1.6972E-01  4.9529E-01  5.5511E-17
  1.1846E-01  1.7688E-01  5.0232E-01  9.5574E-03  1.8258E-04  0.0000E+00  1.6302E-01  4.7909E-01  5.5511E-17
  1.0859E-01  1.7065E-01  4.8799E-01  9.2106E-03  2.4666E-04  0.0000E+00  1.5747E-01  4.6555E-01  5.5511E-17
  1.0017E-01  1.6490E-01  4.7462E-01  8.8883E-03  2.9858E-04  0.0000E+00  1.5234E-01  4.5291E-01  5.5511E-17
  9.2188E-02  1.5902E-01  4.6083E-01  8.5574E-03  3.4490E-04  0.0000E+00  1.4710E-01  4.3986E-01  0.0000E+00
  8.5959E-02  1.5411E-01  4.4917E-01  8.2791E-03  3.7882E-04  0.0000E+00  1.4270E-01  4.2883E-01  0.0000E+00
  8.0499E-02  1.4952E-01  4.3819E-01  8.0186E-03  4.0667E-04  0.0000E+00  1.3859E-01  4.1844E-01  0.0000E+00
  7.6519E-02  1.4600E-01  4.2968E-01  7.8180E-03  4.2572E-04  0.0000E+00  1.3543E-01  4.1039E-01  0.0000E+00
  6.8450E-02  1.3833E-01  4.1096E-01  7.3803E-03  4.6051E-04  0.0000E+00  1.2853E-01  3.9267E-01  0.0000E+00
  6.8450E-02  1.3833E-01  4.1096E-01  7.3803E-03  4.6051E-04  9.7263E-12  1.2853E-01  3.9267E-01  0.0000E+00
  6.2954E-02  1.3288E-01  3.9750E-01  7.0691E-03  4.7983E-04  4.7793E-05  1.2362E-01  3.7993E-01  0.0000E+00
  5.7116E-02  1.2659E-01  3.8178E-01  6.7096E-03  4.9688E-04  9.5511E-05  1.1794E-01  3.6504E-01  0.0000E+00
  5.1847E-02  1.2040E-01  3.6610E-01  6.3555E-03  5.0853E-04  1.3642E-04  1.1233E-01  3.5018E-01  0.0000E+00
  4.7664E-02  1.1507E-01  3.5245E-01  6.0512E-03  5.1473E-04  1.6704E-04  1.0749E-01  3.3723E-01  0.0000E+00
  4.3929E-02  1.0995E-01  3.3920E-01  5.7597E-03  5.1754E-04  1.9264E-04  1.0284E-01  3.2467E-01  0.0000E+00
  4.1149E-02  1.0590E-01  3.2860E-01  5.5291E-03  5.1769E-04  2.1040E-04  9.9146E-02  3.1461E-01  0.0000E+00
  3.8114E-02  1.0120E-01  3.1620E-01  5.2628E-03  5.1568E-04  2.2828E-04  9.4860E-02  3.0284E-01  0.0000E+00
  3.5696E-02  9.7236E-02  3.0564E-01  5.0387E-03  5.1222E-04  2.4119E-04  9.1236E-02  2.9281E-01  0.0000E+00
  3.3672E-02  9.3751E-02  2.9628E-01  4.8423E-03  5.0792E-04  2.5097E-04  8.8046E-02  2.8392E-01  0.0000E+00
  3.1335E-02  8.9527E-02  2.8483E-01  4.6049E-03  5.0114E-04  2.6087E-04  8.4171E-02  2.7304E-01  0.0000E+00
  2.9347E-02  8.5746E-02  2.7449E-01  4.3933E-03  4.9368E-04  2.6797E-04  8.0696E-02  2.6320E-01  0.0000E+00
  2.7643E-02  8.2361E-02  2.6515E-01  4.2045E-03  4.8591E-04  2.7294E-04  7.7582E-02  2.5432E-01  0.0000E+00
  2.6078E-02  7.9124E-02  2.5615E-01  4.0247E-03  4.7755E-04  2.7650E-04  7.4598E-02  2.4575E-01  0.0000E+00
  2.4663E-02  7.6090E-02  2.4764E-01  3.8567E-03  4.6890E-04  2.7880E-04  7.1797E-02  2.3766E-01  0.0000E+00
  2.3420E-02  7.3335E-02  2.3987E-01  3.7048E-03  4.6038E-04  2.8001E-04  6.9251E-02  2.3025E-01  0.0000E+00
  2.2326E-02  7.0838E-02  2.3277E-01  3.5675E-03  4.5212E-04  2.8042E-04  6.6940E-02  2.2349E-01  0.0000E+00
  2.1295E-02  6.8421E-02  2.2586E-01  3.4351E-03  4.4364E-04  2.8017E-04  6.4701E-02  2.1690E-01  0.0000E+00
  2.0343E-02  6.6131E-02  2.1927E-01  3.3101E-03  4.3517E-04  2.7938E-04  6.2577E-02  2.1062E-01  0.0000E+00
  1.9488E-02  6.4030E-02  2.1318E-01  3.1958E-03  4.2703E-04  2.7816E-04  6.0626E-02  2.0482E-01  0.0000E+00
  1.8723E-02  6.2108E-02  2.0759E-01  3.0916E-03  4.1928E-04  2.7665E-04  5.8840E-02  1.9948E-01  0.0000E+00
  1.7989E-02  6.0231E-02  2.0210E-01  2.9901E-03  4.1143E-04  2.7480E-04  5.7095E-02  1.9424E-01  0.0000E+00
  1.7301E-02  5.8439E-02  1.9682E-01  2.8935E-03  4.0368E-04  2.7270E-04  5.5426E-02  1.8921E-01  0.0000E+00
  1.6676E-02  5.6782E-02  1.9192E-01  2.8044E-03  3.9629E-04  2.7046E-04  5.3882E-02  1.8453E-01  0.0000E+00
  1.6108E-02  5.5255E-02  1.8739E-01  2.7226E-03  3.8930E-04  2.6814E-04  5.2458E-02  1.8020E-01  0.0000E+00
  1.5558E-02  5.3756E-02  1.8291E-01  2.6425E-03  3.8225E-04  2.6563E-04  5.1059E-02  1.7593E-01  0.0000E+00
  1.5036E-02  5.2313E-02  1.7859E-01  2.5656E-03  3.7530E-04  2.6299E-04  4.9712E-02  1.7180E-01  0.0000E+00
  1.4557E-02  5.0972E-02  1.7455E-01  2.4943E-03  3.6870E-04  2.6035E-04  4.8458E-02  1.6794E-01  0.0000E+00
  1.4118E-02  4.9730E-02  1.7080E-01  2.4284E-03  3.6246E-04  2.5773E-04  4.7296E-02  1.6436E-01  0.0000E+00
  1.3690E-02  4.8503E-02  1.6708E-01  2.3635E-03  3.5618E-04  2.5499E-04  4.6148E-02  1.6080E-01  0.0000E+00
  1.3280E-02  4.7317E-02  1.6346E-01  2.3010E-03  3.5000E-04  2.5220E-04  4.5037E-02  1.5734E-01  0.0000E+00
  1.2900E-02  4.6209E-02  1.6008E-01  2.2426E-03  3.4413E-04  2.4945E-04  4.3999E-02  1.5410E-01  0.0000E+00
  1.2550E-02  4.5178E-02  1.5691E-01  2.1885E-03  3.3858E-04  2.4678E-04  4.3032E-02  1.5108E-01  0.0000E+00
  1.2206E-02  4.4155E-02  1.5376E-01  2.1349E-03  3.3299E-04  2.4402E-04  4.2073E-02  1.4807E-01  0.0000E+00
  1.5355E-01  1.9775E-01  5.6711E-01  9.8459E-03  0.0000E+00  0.0000E+00  1.8409E-01  5.4139E-01  0.0000E+00
  1.3387E-01  1.8757E-01  5.4364E-01  9.3439E-03  0.0000E+00  0.0000E+00  1.7490E-01  5.1918E-01  0.0000E+00
  1.2099E-01  1.8016E-01  5.2630E-01  8.9720E-03  0.0000E+00  0.0000E+00  1.6820E-01  5.0277E-01  0.0000E+00
  1.0375E-01  1.6908E-01  4.9992E-01  8.4072E-03  0.0000E+00  0.0000E+00  1.5816E-01  4.7780E-01  0.0000E+00
  1.0375E-01  1.6908E-01  4.9992E-01  8.4072E-03  1.9737E-10  0.0000E+00  1.5816E-01  4.7780E-01  0.0000E+00
  9.4531E-02  1.6271E-01  4.8454E-01  8.0791E-03  6.2758E-05  0.0000E+00  1.5237E-01  4.6323E-01  0.0000E+00
  8.5116E-02  1.5559E-01  4.6712E-01  7.7097E-03  1.2277E-04  0.0000E+00  1.4589E-01  4.4674E-01  0.0000E+00
  7.8020E-02  1.4973E-01  4.5262E-01  7.4040E-03  1.6584E-04  0.0000E+00  1.4055E-01  4.3299E-01  0.0000E+00
  7.1979E-02  1.4434E-01  4.3914E-01  7.1220E-03  2.0073E-04  0.0000E+00  1.3563E-01  4.2022E-01  0.0000E+00
  6.6274E-02  1.3886E-01  4.2529E-01  6.8344E-03  2.3188E-04  0.0000E+00  1.3062E-01  4.0709E-01  0.0000E+00
  6.1833E-02  1.3429E-01  4.1362E-01  6.5940E-03  2.5470E-04  0.0000E+00  1.2642E-01  3.9602E-01  0.0000E+00
  5.7946E-02  1.3003E-01  4.0267E-01  6.3702E-03  2.7346E-04  0.0000E+00  1.2252E-01  3.8563E-01  0.0000E+00
  5.5116E-02  1.2677E-01  3.9421E-01  6.1986E-03  2.8629E-04  0.0000E+00  1.1952E-01  3.7760E-01  0.0000E+00
  4.9386E-02  1.1969E-01  3.7566E-01  5.8263E-03  3.0976E-04  0.0000E+00  1.1300E-01  3.6000E-01  0.0000E+00
  4.9386E-02  1.1969E-01  3.7566E-01  5.8263E-03  3.0976E-04  6.6744E-12  1.1300E-01  3.6000E-01  0.0000E+00
  4.5485E-02  1.1468E-01  3.6239E-01  5.5634E-03  3.2282E-04  3.2808E-05  1.0838E-01  3.4739E-01  0.0000E+00
  4.1342E-02  1.0892E-01  3.4695E-01  5.2614E-03  3.3437E-04  6.5589E-05  1.0306E-01  3.3272E-01  0.0000E+00
  3.7601E-02  1.0326E-01  3.3162E-01  4.9658E-03  3.4229E-04  9.3710E-05  9.7829E-02  3.1814E-01  0.0000E+00
  3.4628E-02  9.8415E-02  3.1833E-01  4.7130E-03  3.4653E-04  1.1477E-04  9.3333E-02  3.0550E-01  0.0000E+00
  3.1969E-02  9.3779E-02  3.0548E-01  4.4721E-03  3.4848E-04  1.3238E-04  8.9026E-02  2.9328E-01  0.0000E+00
  2.9987E-02  9.0116E-02  2.9524E-01  4.2824E-03  3.4862E-04  1.4460E-04  8.5618E-02  2.8352E-01  0.0000E+00
  2.7817E-02  8.5885E-02  2.8330E-01  4.0641E-03  3.4730E-04  1.5689E-04  8.1676E-02  2.7215E-01  0.0000E+00
  2.6085E-02  8.2326E-02  2.7317E-01  3.8811E-03  3.4499E-04  1.6576E-04  7.8355E-02  2.6250E-01  0.0000E+00
  2.4630E-02  7.9206E-02  2.6422E-01  3.7212E-03  3.4209E-04  1.7246E-04  7.5440E-02  2.5396E-01  0.0000E+00
  2.2947E-02  7.5433E-02  2.5330E-01  3.5287E-03  3.3751E-04  1.7923E-04  7.1911E-02  2.4355E-01  0.0000E+00
  2.1510E-02  7.2067E-02  2.4347E-01  3.3577E-03  3.3246E-04  1.8405E-04  6.8757E-02  2.3417E-01  0.0000E+00
  2.0276E-02  6.9062E-02  2.3463E-01  3.2057E-03  3.2719E-04  1.8742E-04  6.5938E-02  2.2573E-01  0.0000E+00
  1.9138E-02  6.6196E-02  2.2613E-01  3.0613E-03  3.2151E-04  1.8979E-04  6.3246E-02  2.1762E-01  0.0000E+00
  1.8106E-02  6.3517E-02  2.1813E-01  2.9268E-03  3.1562E-04  1.9129E-04  6.0727E-02  2.0997E-01  0.0000E+00
  1.7198E-02  6.1090E-02  2.1083E-01  2.8056E-03  3.0982E-04  1.9204E-04  5.8443E-02  2.0299E-01  0.0000E+00
  1.6397E-02  5.8895E-02  2.0418E-01  2.6963E-03  3.0418E-04  1.9223E-04  5.6375E-02  1.9664E-01  0.0000E+00
  1.5641E-02  5.6776E-02  1.9773E-01  2.5911E-03  2.9839E-04  1.9198E-04  5.4377E-02  1.9047E-01  0.0000E+00
  1.4940E-02  5.4772E-02  1.9158E-01  2.4920E-03  2.9260E-04  1.9133E-04  5.2486E-02  1.8459E-01  0.0000E+00
  1.4311E-02  5.2938E-02  1.8593E-01  2.4017E-03  2.8704E-04  1.9041E-04  5.0753E-02  1.7918E-01  0.0000E+00
  1.3746E-02  5.1263E-02  1.8074E-01  2.3194E-03  2.8174E-04  1.8927E-04  4.9170E-02  1.7422E-01  0.0000E+00
  1.3204E-02  4.9631E-02  1.7566E-01  2.2395E-03  2.7637E-04  1.8791E-04  4.7626E-02  1.6935E-01  0.0000E+00
  1.2695E-02  4.8075E-02  1.7079E-01  2.1636E-03  2.7106E-04  1.8636E-04  4.6153E-02  1.6469E-01  0.0000E+00
  1.2232E-02  4.6640E-02  1.6627E-01  2.0937E-03  2.6600E-04  1.8473E-04  4.4792E-02  1.6036E-01  0.0000E+00
  1.1811E-02  4.5319E-02  1.6210E-01  2.0297E-03  2.6120E-04  1.8305E-04  4.3541E-02  1.5636E-01  0.0000E+00
  1.1402E-02  4.4024E-02  1.5799E-01  1.9670E-03  2.5637E-04  1.8123E-04  4.2312E-02  1.5243E-01  0.0000E+00
  1.1015E-02  4.2781E-02  1.5403E-01  1.9070E-03  2.5161E-04  1.7933E-04  4.1132E-02  1.4863E-01  0.0000E+00
  1.0659E-02  4.1626E-02  1.5034E-01  1.8514E-03  2.4709E-04  1.7743E-04  4.0036E-02  1.4509E-01  0.0000E+00
  1.0332E-02  4.0559E-02  1.4691E-01  1.8002E-03  2.4281E-04  1.7555E-04  3.9021E-02  1.4180E-01  0.0000E+00
  1.0013E-02  3.9506E-02  1.4351E-01  1.7498E-03  2.3851E-04  1.7358E-04  3.8021E-02  1.3854E-01  0.0000E+00
  9.7079E-03  3.8490E-02  1.4022E-01  1.7013E-03  2.3427E-04  1.7158E-04  3.7054E-02  1.3538E-01  0.0000E+00
  9.4253E-03  3.7541E-02  1.3714E-01  1.6561E-03  2.3024E-04  1.6961E-04  3.6152E-02  1.3243E-01  0.0000E+00
  9.1646E-03  3.6661E-02  1.3427E-01  1.6142E-03  2.2643E-04  1.6770E-04  3.5313E-02  1.2967E-01  0.0000E+00
  8.9083E-03  3.5788E-02  1.3142E-01  1.5728E-03  2.2260E-04  1.6574E-04  3.4482E-02  1.2693E-01  0.0000E+00
  1.0933E-01  1.7520E-01  5.3130E-01  8.0722E-03  0.0000E+00  0.0000E+00  1.6573E-01  5.0848E-01  0.0000E+00
  9.5130E-02  1.6556E-01  5.0735E-01  7.6145E-03  0.0000E+00  0.0000E+00  1.5684E-01  4.8578E-01  0.0000E+00
  8.5903E-02  1.5858E-01  4.8975E-01  7.2800E-03  0.0000E+00  0.0000E+00  1.5038E-01  4.6909E-01  0.0000E+00
  7.3644E-02  1.4819E-01  4.6313E-01  6.7784E-03  0.0000E+00  0.0000E+00  1.4075E-01  4.4384E-01  0.0000E+00
  7.3644E-02  1.4819E-01  4.6313E-01  6.7784E-03  1.3128E-10  0.0000E+00  1.4075E-01  4.4384E-01  0.0000E+00
  6.7122E-02  1.4225E-01  4.4769E-01  6.4903E-03  4.1764E-05  0.0000E+00  1.3523E-01  4.2918E-01  0.0000E+00
  6.0488E-02  1.3563E-01  4.3029E-01  6.1685E-03  8.1754E-05  0.0000E+00  1.2908E-01  4.1266E-01  0.0000E+00
  5.5505E-02  1.3020E-01  4.1585E-01  5.9043E-03  1.1051E-04  0.0000E+00  1.2402E-01  3.9895E-01  0.0000E+00
  5.1272E-02  1.2522E-01  4.0249E-01  5.6620E-03  1.3384E-04  0.0000E+00  1.1937E-01  3.8625E-01  0.0000E+00
  4.7283E-02  1.2017E-01  3.8881E-01  5.4164E-03  1.5472E-04  0.0000E+00  1.1466E-01  3.7324E-01  0.0000E+00
  4.4179E-02  1.1597E-01  3.7732E-01  5.2122E-03  1.7005E-04  0.0000E+00  1.1073E-01  3.6231E-01  0.0000E+00
  4.1465E-02  1.1207E-01  3.6657E-01  5.0230E-03  1.8268E-04  0.0000E+00  1.0708E-01  3.5208E-01  0.0000E+00
  3.9489E-02  1.0908E-01  3.5828E-01  4.8783E-03  1.9134E-04  0.0000E+00  1.0428E-01  3.4419E-01  0.0000E+00
  3.5487E-02  1.0263E-01  3.4019E-01  4.5663E-03  2.0724E-04  0.0000E+00  9.8224E-02  3.2696E-01  0.0000E+00
  3.5487E-02  1.0263E-01  3.4019E-01  4.5663E-03  2.0724E-04  4.5713E-12  9.8224E-02  3.2696E-01  0.0000E+00
  3.2755E-02  9.8083E-02  3.2730E-01  4.3471E-03  2.1613E-04  2.2484E-05  9.3948E-02  3.1468E-01  0.0000E+00
  2.9850E-02  9.2871E-02  3.1236E-01  4.0967E-03  2.2404E-04  4.4979E-05  8.9041E-02  3.0044E-01  0.0000E+00
  2.7221E-02  8.7775E-02  2.9760E-01  3.8529E-03  2.2952E-04  6.4299E-05  8.4235E-02  2.8635E-01  0.0000E+00
  2.5125E-02  8.3420E-02  2.8484E-01  3.6455E-03  2.3250E-04  7.8780E-05  8.0122E-02  2.7418E-01  0.0000E+00
  2.3244E-02  7.9270E-02  2.7257E-01  3.4486E-03  2.3393E-04  9.0892E-05  7.6197E-02  2.6246E-01  0.0000E+00
  2.1837E-02  7.6000E-02  2.6281E-01  3.2942E-03  2.3411E-04  9.9293E-05  7.3101E-02  2.5314E-01  0.0000E+00
  2.0292E-02  7.2235E-02  2.5148E-01  3.1171E-03  2.3331E-04  1.0774E-04  6.9532E-02  2.4231E-01  0.0000E+00
  1.9053E-02  6.9077E-02  2.4189E-01  2.9693E-03  2.3182E-04  1.1383E-04  6.6534E-02  2.3314E-01  0.0000E+00
  1.8009E-02  6.6316E-02  2.3345E-01  2.8405E-03  2.2991E-04  1.1842E-04  6.3911E-02  2.2506E-01  0.0000E+00
  1.6797E-02  6.2987E-02  2.2318E-01  2.6859E-03  2.2687E-04  1.2304E-04  6.0745E-02  2.1524E-01  0.0000E+00
  1.5759E-02  6.0025E-02  2.1397E-01  2.5491E-03  2.2348E-04  1.2632E-04  5.7925E-02  2.0642E-01  0.0000E+00
  1.4863E-02  5.7389E-02  2.0571E-01  2.4279E-03  2.1994E-04  1.2858E-04  5.5413E-02  1.9851E-01  0.0000E+00
  1.4035E-02  5.4881E-02  1.9779E-01  2.3130E-03  2.1610E-04  1.3016E-04  5.3020E-02  1.9092E-01  0.0000E+00
  1.3282E-02  5.2543E-02  1.9036E-01  2.2064E-03  2.1212E-04  1.3113E-04  5.0787E-02  1.8379E-01  0.0000E+00
  1.2617E-02  5.0430E-02  1.8360E-01  2.1105E-03  2.0818E-04  1.3158E-04  4.8769E-02  1.7731E-01  0.0000E+00
  1.2029E-02  4.8524E-02  1.7746E-01  2.0242E-03  2.0434E-04  1.3164E-04  4.6946E-02  1.7142E-01  0.0000E+00
  1.1473E-02  4.6687E-02  1.7151E-01  1.9414E-03  2.0040E-04  1.3139E-04  4.5188E-02  1.6571E-01  0.0000E+00
  1.0956E-02  4.4954E-02  1.6586E-01  1.8636E-03  1.9646E-04  1.3088E-04  4.3528E-02  1.6029E-01  0.0000E+00
  1.0492E-02  4.3371E-02  1.6067E-01  1.7928E-03  1.9266E-04  1.3017E-04  4.2011E-02  1.5531E-01  0.0000E+00
  1.0074E-02  4.1928E-02  1.5592E-01  1.7285E-03  1.8904E-04  1.2932E-04  4.0628E-02  1.5075E-01  0.0000E+00
  9.6731E-03  4.0525E-02  1.5128E-01  1.6661E-03  1.8537E-04  1.2830E-04  3.9282E-02  1.4629E-01  0.0000E+00
  9.2958E-03  3.9190E-02  1.4684E-01  1.6070E-03  1.8174E-04  1.2717E-04  3.8001E-02  1.4202E-01  0.0000E+00
  8.9521E-03  3.7961E-02  1.4273E-01  1.5526E-03  1.7828E-04  1.2598E-04  3.6820E-02  1.3807E-01  0.0000E+00
  8.6395E-03  3.6832E-02  1.3894E-01  1.5029E-03  1.7500E-04  1.2475E-04  3.5735E-02  1.3443E-01  0.0000E+00
  8.3363E-03  3.5726E-02  1.3521E-01  1.4543E-03  1.7169E-04  1.2343E-04  3.4672E-02  1.3084E-01  0.0000E+00
  8.0482E-03  3.4666E-02  1.3163E-01  1.4079E-03  1.6843E-04  1.2206E-04  3.3653E-02  1.2739E-01  0.0000E+00
  7.7833E-03  3.3684E-02  1.2829E-01  1.3650E-03  1.6533E-04  1.2069E-04  3.2708E-02  1.2418E-01  0.0000E+00
  7.5404E-03  3.2777E-02  1.2520E-01  1.3255E-03  1.6240E-04  1.1934E-04  3.1835E-02  1.2120E-01  0.0000E+00
  7.3029E-03  3.1884E-02  1.2214E-01  1.2867E-03  1.5945E-04  1.1793E-04  3.0975E-02  1.1826E-01  0.0000E+00
  7.0756E-03  3.1023E-02  1.1918E-01  1.2493E-03  1.5655E-04  1.1649E-04  3.0146E-02  1.1541E-01  0.0000E+00
  6.8652E-03  3.0221E-02  1.1642E-01  1.2146E-03  1.5379E-04  1.1509E-04  2.9373E-02  1.1275E-01  0.0000E+00
  6.6711E-03  2.9477E-02  1.1384E-01  1.1825E-03  1.5118E-04  1.1372E-04  2.8655E-02  1.1027E-01  0.0000E+00
  6.4803E-03  2.8740E-02  1.1129E-01  1.1508E-03  1.4856E-04  1.1232E-04  2.7945E-02  1.0781E-01  0.0000E+00
  7.6293E-02  1.5376E-01  4.9294E-01  6.5485E-03  0.0000E+00  0.0000E+00  1.4746E-01  4.7306E-01  0.0000E+00
  6.6388E-02  1.4477E-01  4.6892E-01  6.1425E-03  0.0000E+00  0.0000E+00  1.3899E-01  4.5024E-01  0.0000E+00
  5.9991E-02  1.3828E-01  4.5136E-01  5.8488E-03  0.0000E+00  0.0000E+00  1.3288E-01  4.3354E-01  0.0000E+00
  5.1537E-02  1.2867E-01  4.2494E-01  5.4131E-03  0.0000E+00  0.0000E+00  1.2380E-01  4.0840E-01  0.0000E+00
  5.1537E-02  1.2867E-01  4.2494E-01  5.4131E-03  8.6256E-11  0.0000E+00  1.2380E-01  4.0840E-01  0.0000E+00
  4.7056E-02  1.2319E-01  4.0969E-01  5.1652E-03  2.7476E-05  0.0000E+00  1.1862E-01  3.9389E-01  0.0000E+00
  4.2510E-02  1.1712E-01  3.9257E-01  4.8902E-03  5.3873E-05  0.0000E+00  1.1287E-01  3.7759E-01  0.0000E+00
  3.9101E-02  1.1215E-01  3.7843E-01  4.6659E-03  7.2923E-05  0.0000E+00  1.0816E-01  3.6411E-01  0.0000E+00
  3.6207E-02  1.0761E-01  3.6539E-01  4.4613E-03  8.8440E-05  0.0000E+00  1.0385E-01  3.5167E-01  0.0000E+00
  3.3480E-02  1.0302E-01  3.5208E-01  4.2549E-03  1.0238E-04  0.0000E+00  9.9482E-02  3.3897E-01  0.0000E+00
  3.1357E-02  9.9209E-02  3.4093E-01  4.0841E-03  1.1265E-04  0.0000E+00  9.5856E-02  3.2834E-01  0.0000E+00
  2.9498E-02  9.5682E-02  3.3053E-01  3.9264E-03  1.2115E-04  0.0000E+00  9.2497E-02  3.1841E-01  0.0000E+00
  2.8144E-02  9.2988E-02  3.2254E-01  3.8063E-03  1.2699E-04  0.0000E+00  8.9929E-02  3.1078E-01  0.0000E+00
  2.5394E-02  8.7179E-02  3.0515E-01  3.5483E-03  1.3778E-04  0.0000E+00  8.4387E-02  2.9416E-01  0.0000E+00
  2.5394E-02  8.7179E-02  3.0515E-01  3.5483E-03  1.3778E-04  3.1212E-12  8.4387E-02  2.9416E-01  0.0000E+00
  2.3506E-02  8.3102E-02  2.9281E-01  3.3681E-03  1.4386E-04  1.5363E-05  8.0491E-02  2.8236E-01  0.0000E+00
  2.1492E-02  7.8443E-02  2.7856E-01  3.1631E-03  1.4932E-04  3.0759E-05  7.6035E-02  2.6874E-01  0.0000E+00
