 # Tue Oct 27 14:26:24 2009
 # MSTW 2008 LO PDF grid for central fit.
 # distance(t),tolerance(T) =   0.  0.
 # mCharm = 1.43
 # mBottom = 4.30
 # alphaS(1GeV) = 0.40768
 # alphaS(MZ) = 0.11517
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  4.1602E-02  1.0420E-01  3.2589E-01  5.2749E-03  4.0995E-04  1.9080E-04  9.7906E-02  3.1208E-01 -5.7403E-09
  3.8645E-02  9.9242E-02  3.1303E-01  4.9902E-03  4.1050E-04  2.0736E-04  9.3383E-02  2.9992E-01 -6.8236E-09
  3.6257E-02  9.5095E-02  3.0211E-01  4.7543E-03  4.0966E-04  2.1943E-04  8.9586E-02  2.8958E-01 -7.8919E-09
  3.4237E-02  9.1472E-02  2.9246E-01  4.5502E-03  4.0793E-04  2.2863E-04  8.6260E-02  2.8044E-01 -8.9586E-09
  3.1882E-02  8.7106E-02  2.8070E-01  4.3063E-03  4.0460E-04  2.3805E-04  8.2242E-02  2.6928E-01 -1.0423E-08
  2.9859E-02  8.3219E-02  2.7010E-01  4.0913E-03  4.0045E-04  2.4488E-04  7.8657E-02  2.5922E-01 -1.1929E-08
  2.8112E-02  7.9756E-02  2.6054E-01  3.9013E-03  3.9584E-04  2.4974E-04  7.5457E-02  2.5015E-01 -1.3458E-08
  2.6496E-02  7.6458E-02  2.5135E-01  3.7216E-03  3.9061E-04  2.5330E-04  7.2402E-02  2.4142E-01 -1.5096E-08
  2.5029E-02  7.3377E-02  2.4269E-01  3.5551E-03  3.8505E-04  2.5572E-04  6.9544E-02  2.3318E-01 -1.6799E-08
  2.3734E-02  7.0590E-02  2.3478E-01  3.4054E-03  3.7942E-04  2.5714E-04  6.6954E-02  2.2565E-01 -1.8513E-08
  2.2590E-02  6.8070E-02  2.2757E-01  3.2710E-03  3.7383E-04  2.5778E-04  6.4610E-02  2.1879E-01 -2.0222E-08
  2.1510E-02  6.5639E-02  2.2056E-01  3.1419E-03  3.6798E-04  2.5780E-04  6.2344E-02  2.1211E-01 -2.2030E-08
  2.0510E-02  6.3340E-02  2.1388E-01  3.0206E-03  3.6204E-04  2.5730E-04  6.0200E-02  2.0575E-01 -2.3892E-08
  1.9612E-02  6.1237E-02  2.0773E-01  2.9102E-03  3.5625E-04  2.5639E-04  5.8236E-02  1.9988E-01 -2.5738E-08
  1.8806E-02  5.9318E-02  2.0208E-01  2.8099E-03  3.5066E-04  2.5518E-04  5.6441E-02  1.9449E-01 -2.7557E-08
  1.8034E-02  5.7448E-02  1.9654E-01  2.7127E-03  3.4494E-04  2.5365E-04  5.4691E-02  1.8920E-01 -2.9466E-08
  1.7309E-02  5.5665E-02  1.9122E-01  2.6204E-03  3.3923E-04  2.5187E-04  5.3021E-02  1.8413E-01 -3.1426E-08
  1.6651E-02  5.4020E-02  1.8629E-01  2.5355E-03  3.3374E-04  2.4994E-04  5.1478E-02  1.7942E-01 -3.3361E-08
  1.6053E-02  5.2507E-02  1.8173E-01  2.4579E-03  3.2851E-04  2.4793E-04  5.0059E-02  1.7507E-01 -3.5257E-08
  1.5475E-02  5.1024E-02  1.7724E-01  2.3820E-03  3.2319E-04  2.4574E-04  4.8666E-02  1.7078E-01 -3.7232E-08
  1.4926E-02  4.9599E-02  1.7290E-01  2.3094E-03  3.1793E-04  2.4342E-04  4.7327E-02  1.6663E-01 -3.9244E-08
  1.4423E-02  4.8277E-02  1.6886E-01  2.2422E-03  3.1289E-04  2.4109E-04  4.6083E-02  1.6276E-01 -4.1227E-08
  1.3963E-02  4.7054E-02  1.6510E-01  2.1803E-03  3.0811E-04  2.3877E-04  4.4932E-02  1.5917E-01 -4.3171E-08
  1.3514E-02  4.5848E-02  1.6137E-01  2.1194E-03  3.0327E-04  2.3634E-04  4.3796E-02  1.5561E-01 -4.5195E-08
  1.3085E-02  4.4683E-02  1.5776E-01  2.0609E-03  2.9849E-04  2.3385E-04  4.2698E-02  1.5215E-01 -4.7255E-08
  1.2688E-02  4.3597E-02  1.5438E-01  2.0064E-03  2.9393E-04  2.3140E-04  4.1674E-02  1.4891E-01 -4.9277E-08
  1.2323E-02  4.2587E-02  1.5123E-01  1.9559E-03  2.8960E-04  2.2901E-04  4.0721E-02  1.4589E-01 -5.1248E-08
  1.1965E-02  4.1587E-02  1.4809E-01  1.9061E-03  2.8523E-04  2.2654E-04  3.9777E-02  1.4289E-01 -5.3291E-08
  1.1906E-01  2.0406E-01  5.6442E-01  1.0870E-02  0.0000E+00  0.0000E+00  1.8836E-01  5.3665E-01  0.0000E+00
  1.0730E-01  1.9491E-01  5.4541E-01  1.0309E-02 -6.4599E-12 -6.4599E-12  1.8032E-01  5.1892E-01 -1.2920E-11
  9.9306E-02  1.8783E-01  5.3048E-01  9.8734E-03 -1.8810E-11 -1.8810E-11  1.7409E-01  5.0499E-01 -3.7619E-11
  8.8180E-02  1.7661E-01  5.0638E-01  9.1807E-03 -4.8495E-11 -4.8495E-11  1.6417E-01  4.8248E-01 -9.6989E-11
  8.8180E-02  1.7661E-01  5.0638E-01  9.1807E-03  9.5698E-11 -4.8495E-11  1.6417E-01  4.8248E-01 -9.6989E-11
  8.1961E-02  1.6986E-01  4.9162E-01  8.7649E-03  4.6357E-05 -7.5366E-11  1.5818E-01  4.6869E-01 -1.5073E-10
  7.5415E-02  1.6211E-01  4.7441E-01  8.2893E-03  9.1736E-05 -1.2553E-10  1.5129E-01  4.5259E-01 -2.5106E-10
  7.0328E-02  1.5559E-01  4.5971E-01  7.8919E-03  1.2490E-04 -1.8670E-10  1.4547E-01  4.3881E-01 -3.7340E-10
  6.5879E-02  1.4951E-01  4.4578E-01  7.5238E-03  1.5211E-04 -2.6210E-10  1.4003E-01  4.2576E-01 -5.2421E-10
  6.1564E-02  1.4326E-01  4.3125E-01  7.1486E-03  1.7665E-04 -3.5682E-10  1.3442E-01  4.1212E-01 -7.1363E-10
  5.8118E-02  1.3802E-01  4.1887E-01  6.8363E-03  1.9478E-04 -4.5040E-10  1.2969E-01  4.0049E-01 -9.0079E-10
  5.5033E-02  1.3312E-01  4.0715E-01  6.5476E-03  2.0979E-04 -5.5640E-10  1.2526E-01  3.8947E-01 -1.1128E-09
  5.2744E-02  1.2937E-01  3.9805E-01  6.3278E-03  2.2014E-04 -6.5317E-10  1.2185E-01  3.8091E-01 -1.3063E-09
  4.7983E-02  1.2123E-01  3.7801E-01  5.8580E-03  2.3931E-04 -9.1453E-10  1.1445E-01  3.6203E-01 -1.8291E-09
  4.7983E-02  1.2123E-01  3.7801E-01  5.8580E-03  2.3931E-04 -9.0848E-10  1.1445E-01  3.6203E-01 -1.8291E-09
  4.4631E-02  1.1552E-01  3.6365E-01  5.5336E-03  2.5028E-04  2.9783E-05  1.0923E-01  3.4848E-01 -2.2867E-09
  4.0975E-02  1.0903E-01  3.4704E-01  5.1707E-03  2.6044E-04  5.9584E-05  1.0328E-01  3.3279E-01 -2.9444E-09
  3.7583E-02  1.0275E-01  3.3065E-01  4.8255E-03  2.6802E-04  8.5208E-05  9.7500E-02  3.1728E-01 -3.7568E-09
  3.4821E-02  9.7440E-02  3.1653E-01  4.5382E-03  2.7274E-04  1.0447E-04  9.2591E-02  3.0391E-01 -4.6050E-09
  3.2299E-02  9.2423E-02  3.0298E-01  4.2707E-03  2.7578E-04  1.2065E-04  8.7940E-02  2.9105E-01 -5.5939E-09
  3.0386E-02  8.8501E-02  2.9222E-01  4.0642E-03  2.7718E-04  1.3193E-04  8.4292E-02  2.8084E-01 -6.5092E-09
  2.8261E-02  8.4015E-02  2.7976E-01  3.8308E-03  2.7766E-04  1.4335E-04  8.0111E-02  2.6900E-01 -7.7290E-09
  2.6539E-02  8.0275E-02  2.6924E-01  3.6384E-03  2.7726E-04  1.5169E-04  7.6617E-02  2.5899E-01 -8.9281E-09
  2.5078E-02  7.7019E-02  2.5997E-01  3.4725E-03  2.7621E-04  1.5805E-04  7.3569E-02  2.5017E-01 -1.0123E-08
  2.3369E-02  7.3110E-02  2.4872E-01  3.2753E-03  2.7409E-04  1.6454E-04  6.9903E-02  2.3946E-01 -1.1758E-08
  2.1896E-02  6.9644E-02  2.3862E-01  3.1021E-03  2.7143E-04  1.6928E-04  6.6646E-02  2.2983E-01 -1.3435E-08
  2.0621E-02  6.6567E-02  2.2956E-01  2.9497E-03  2.6844E-04  1.7266E-04  6.3750E-02  2.2119E-01 -1.5133E-08
  1.9438E-02  6.3646E-02  2.2088E-01  2.8062E-03  2.6500E-04  1.7511E-04  6.0996E-02  2.1290E-01 -1.6949E-08
  1.8361E-02  6.0926E-02  2.1272E-01  2.6736E-03  2.6127E-04  1.7673E-04  5.8429E-02  2.0511E-01 -1.8834E-08
  1.7409E-02  5.8473E-02  2.0530E-01  2.5547E-03  2.5746E-04  1.7763E-04  5.6111E-02  1.9802E-01 -2.0732E-08
  1.6567E-02  5.6262E-02  1.9856E-01  2.4483E-03  2.5367E-04  1.7799E-04  5.4019E-02  1.9157E-01 -2.2625E-08
  1.5770E-02  5.4134E-02  1.9202E-01  2.3465E-03  2.4968E-04  1.7792E-04  5.2003E-02  1.8531E-01 -2.4625E-08
  1.5031E-02  5.2128E-02  1.8581E-01  2.2510E-03  2.4562E-04  1.7748E-04  5.0101E-02  1.7937E-01 -2.6684E-08
  1.4366E-02  5.0296E-02  1.8010E-01  2.1643E-03  2.4166E-04  1.7676E-04  4.8363E-02  1.7391E-01 -2.8723E-08
  1.3770E-02  4.8629E-02  1.7487E-01  2.0858E-03  2.3783E-04  1.7583E-04  4.6779E-02  1.6890E-01 -3.0731E-08
  1.3197E-02  4.7008E-02  1.6976E-01  2.0098E-03  2.3391E-04  1.7469E-04  4.5239E-02  1.6400E-01 -3.2840E-08
  1.2660E-02  4.5466E-02  1.6487E-01  1.9378E-03  2.3000E-04  1.7337E-04  4.3772E-02  1.5931E-01 -3.5002E-08
  1.2171E-02  4.4046E-02  1.6034E-01  1.8719E-03  2.2623E-04  1.7196E-04  4.2421E-02  1.5497E-01 -3.7136E-08
  1.1727E-02  4.2744E-02  1.5616E-01  1.8116E-03  2.2264E-04  1.7050E-04  4.1180E-02  1.5096E-01 -3.9224E-08
  1.1297E-02  4.1468E-02  1.5205E-01  1.7528E-03  2.1900E-04  1.6891E-04  3.9965E-02  1.4702E-01 -4.1398E-08
  1.0889E-02  4.0246E-02  1.4809E-01  1.6967E-03  2.1538E-04  1.6723E-04  3.8799E-02  1.4322E-01 -4.3611E-08
  1.0515E-02  3.9114E-02  1.4441E-01  1.6448E-03  2.1192E-04  1.6555E-04  3.7719E-02  1.3968E-01 -4.5791E-08
  1.0173E-02  3.8068E-02  1.4099E-01  1.5972E-03  2.0864E-04  1.6389E-04  3.6720E-02  1.3640E-01 -4.7924E-08
  9.8386E-03  3.7039E-02  1.3761E-01  1.5504E-03  2.0532E-04  1.6215E-04  3.5737E-02  1.3315E-01 -5.0145E-08
  9.5194E-03  3.6046E-02  1.3434E-01  1.5055E-03  2.0205E-04  1.6038E-04  3.4789E-02  1.3001E-01 -5.2402E-08
  9.2245E-03  3.5122E-02  1.3128E-01  1.4637E-03  1.9893E-04  1.5864E-04  3.3906E-02  1.2707E-01 -5.4617E-08
  8.9530E-03  3.4265E-02  1.2843E-01  1.4251E-03  1.9598E-04  1.5696E-04  3.3085E-02  1.2433E-01 -5.6772E-08
  8.6864E-03  3.3417E-02  1.2560E-01  1.3871E-03  1.9300E-04  1.5522E-04  3.2274E-02  1.2161E-01 -5.9006E-08
  8.2851E-02  1.8279E-01  5.3365E-01  8.9620E-03  0.0000E+00  0.0000E+00  1.7159E-01  5.0901E-01  0.0000E+00
  7.4867E-02  1.7395E-01  5.1371E-01  8.4553E-03 -6.6828E-12 -6.6828E-12  1.6360E-01  4.9034E-01 -1.3366E-11
  6.9462E-02  1.6714E-01  4.9813E-01  8.0649E-03 -1.9843E-11 -1.9843E-11  1.5743E-01  4.7575E-01 -3.9686E-11
  6.1955E-02  1.5638E-01  4.7313E-01  7.4503E-03 -5.2371E-11 -5.2371E-11  1.4766E-01  4.5231E-01 -1.0474E-10
  6.1954E-02  1.5638E-01  4.7313E-01  7.4503E-03  4.3210E-11 -5.2371E-11  1.4766E-01  4.5231E-01 -1.0474E-10
  5.7754E-02  1.4994E-01  4.5791E-01  7.0846E-03  3.0786E-05 -8.2703E-11  1.4179E-01  4.3802E-01 -1.6541E-10
  5.3330E-02  1.4257E-01  4.4025E-01  6.6690E-03  6.1057E-05 -1.4119E-10  1.3506E-01  4.2141E-01 -2.8238E-10
  4.9888E-02  1.3640E-01  4.2523E-01  6.3239E-03  8.3282E-05 -2.1276E-10  1.2941E-01  4.0729E-01 -4.2553E-10
  4.6870E-02  1.3067E-01  4.1108E-01  6.0059E-03  1.0159E-04 -3.0066E-10  1.2415E-01  3.9396E-01 -6.0132E-10
  4.3935E-02  1.2480E-01  3.9638E-01  5.6836E-03  1.1817E-04 -4.1024E-10  1.1874E-01  3.8010E-01 -8.2049E-10
  4.1583E-02  1.1988E-01  3.8391E-01  5.4167E-03  1.3047E-04 -5.1759E-10  1.1421E-01  3.6833E-01 -1.0352E-09
  3.9471E-02  1.1532E-01  3.7216E-01  5.1710E-03  1.4069E-04 -6.3808E-10  1.0998E-01  3.5724E-01 -1.2762E-09
  3.7898E-02  1.1182E-01  3.6307E-01  4.9848E-03  1.4777E-04 -7.4744E-10  1.0674E-01  3.4864E-01 -1.4949E-09
  3.4612E-02  1.0428E-01  3.4316E-01  4.5887E-03  1.6095E-04 -1.0419E-09  9.9733E-02  3.2980E-01 -2.0839E-09
  3.4612E-02  1.0428E-01  3.4316E-01  4.5887E-03  1.6095E-04 -1.0377E-09  9.9733E-02  3.2980E-01 -2.0839E-09
  3.2278E-02  9.9023E-02  3.2899E-01  4.3170E-03  1.6855E-04  2.0614E-05  9.4825E-02  3.1637E-01 -2.6002E-09
  2.9721E-02  9.3075E-02  3.1268E-01  4.0149E-03  1.7566E-04  4.1254E-05  8.9258E-02  3.0089E-01 -3.3450E-09
  2.7333E-02  8.7353E-02  2.9670E-01  3.7293E-03  1.8102E-04  5.9005E-05  8.3885E-02  2.8570E-01 -4.2644E-09
  2.5376E-02  8.2539E-02  2.8301E-01  3.4931E-03  1.8441E-04  7.2350E-05  7.9351E-02  2.7268E-01 -5.2198E-09
  2.3580E-02  7.8012E-02  2.6994E-01  3.2743E-03  1.8667E-04  8.3572E-05  7.5078E-02  2.6023E-01 -6.3286E-09
  2.2211E-02  7.4489E-02  2.5963E-01  3.1063E-03  1.8783E-04  9.1460E-05  7.1743E-02  2.5039E-01 -7.3525E-09
  2.0683E-02  7.0475E-02  2.4773E-01  2.9173E-03  1.8839E-04  9.9437E-05  6.7939E-02  2.3904E-01 -8.7165E-09
  1.9440E-02  6.7143E-02  2.3772E-01  2.7623E-03  1.8832E-04  1.0527E-04  6.4774E-02  2.2948E-01 -1.0058E-08
  1.8381E-02  6.4253E-02  2.2894E-01  2.6291E-03  1.8774E-04  1.0970E-04  6.2025E-02  2.2109E-01 -1.1392E-08
  1.7138E-02  6.0795E-02  2.1833E-01  2.4714E-03  1.8644E-04  1.1420E-04  5.8731E-02  2.1094E-01 -1.3216E-08
  1.6063E-02  5.7742E-02  2.0885E-01  2.3335E-03  1.8471E-04  1.1745E-04  5.5818E-02  2.0186E-01 -1.5081E-08
  1.5129E-02  5.5040E-02  2.0038E-01  2.2126E-03  1.8271E-04  1.1972E-04  5.3237E-02  1.9374E-01 -1.6965E-08
  1.4260E-02  5.2484E-02  1.9229E-01  2.0991E-03  1.8039E-04  1.2135E-04  5.0793E-02  1.8599E-01 -1.8977E-08
  1.3467E-02  5.0113E-02  1.8471E-01  1.9946E-03  1.7786E-04  1.2240E-04  4.8522E-02  1.7872E-01 -2.1063E-08
  1.2764E-02  4.7980E-02  1.7784E-01  1.9013E-03  1.7527E-04  1.2296E-04  4.6478E-02  1.7212E-01 -2.3163E-08
  1.2141E-02  4.6063E-02  1.7162E-01  1.8180E-03  1.7269E-04  1.2314E-04  4.4640E-02  1.6615E-01 -2.5256E-08
  1.1551E-02  4.4222E-02  1.6560E-01  1.7384E-03  1.6996E-04  1.2302E-04  4.2873E-02  1.6037E-01 -2.7467E-08
  1.1003E-02  4.2492E-02  1.5990E-01  1.6641E-03  1.6719E-04  1.2265E-04  4.1211E-02  1.5489E-01 -2.9741E-08
  1.0510E-02  4.0917E-02  1.5468E-01  1.5968E-03  1.6447E-04  1.2209E-04  3.9697E-02  1.4987E-01 -3.1990E-08
  1.0067E-02  3.9485E-02  1.4991E-01  1.5359E-03  1.6185E-04  1.2139E-04  3.8320E-02  1.4528E-01 -3.4201E-08
  9.6416E-03  3.8097E-02  1.4525E-01  1.4772E-03  1.5916E-04  1.2053E-04  3.6985E-02  1.4080E-01 -3.6519E-08
  9.2418E-03  3.6780E-02  1.4081E-01  1.4217E-03  1.5648E-04  1.1956E-04  3.5716E-02  1.3652E-01 -3.8893E-08
  8.8781E-03  3.5569E-02  1.3670E-01  1.3710E-03  1.5389E-04  1.1853E-04  3.4550E-02  1.3257E-01 -4.1234E-08
  8.5478E-03  3.4461E-02  1.3292E-01  1.3247E-03  1.5143E-04  1.1747E-04  3.3481E-02  1.2893E-01 -4.3523E-08
  8.2279E-03  3.3377E-02  1.2921E-01  1.2796E-03  1.4894E-04  1.1633E-04  3.2437E-02  1.2535E-01 -4.5903E-08
  7.9244E-03  3.2342E-02  1.2564E-01  1.2367E-03  1.4650E-04  1.1518E-04  3.1437E-02  1.2192E-01 -4.8322E-08
  7.6459E-03  3.1383E-02  1.2233E-01  1.1972E-03  1.4417E-04  1.1402E-04  3.0512E-02  1.1872E-01 -5.0702E-08
  7.3912E-03  3.0500E-02  1.1926E-01  1.1609E-03  1.4196E-04  1.1287E-04  2.9659E-02  1.1576E-01 -5.3030E-08
  7.1426E-03  2.9632E-02  1.1623E-01  1.1254E-03  1.3972E-04  1.1166E-04  2.8821E-02  1.1284E-01 -5.5450E-08
  6.9051E-03  2.8797E-02  1.1331E-01  1.0913E-03  1.3751E-04  1.1044E-04  2.8014E-02  1.1002E-01 -5.7908E-08
  6.6858E-03  2.8020E-02  1.1058E-01  1.0597E-03  1.3541E-04  1.0924E-04  2.7263E-02  1.0739E-01 -6.0317E-08
  6.4839E-03  2.7301E-02  1.0804E-01  1.0305E-03  1.3342E-04  1.0809E-04  2.6567E-02  1.0493E-01 -6.2660E-08
  6.2858E-03  2.6590E-02  1.0552E-01  1.0018E-03  1.3142E-04  1.0689E-04  2.5880E-02  1.0250E-01 -6.5087E-08
  5.6478E-02  1.6237E-01  5.0021E-01  7.3128E-03  0.0000E+00  0.0000E+00  1.5462E-01  4.7872E-01  0.0000E+00
  5.1329E-02  1.5395E-01  4.7970E-01  6.8649E-03 -8.5257E-12 -8.5257E-12  1.4682E-01  4.5943E-01 -1.7051E-11
  4.7848E-02  1.4748E-01  4.6373E-01  6.5224E-03 -2.4823E-11 -2.4823E-11  1.4082E-01  4.4440E-01 -4.9646E-11
  4.3009E-02  1.3730E-01  4.3824E-01  5.9876E-03 -6.3872E-11 -6.3872E-11  1.3136E-01  4.2039E-01 -1.2774E-10
  4.3009E-02  1.3730E-01  4.3824E-01  5.9876E-03 -1.0385E-12 -6.3872E-11  1.3136E-01  4.2039E-01 -1.2774E-10
  4.0284E-02  1.3123E-01  4.2281E-01  5.6716E-03  2.0297E-05 -9.9172E-11  1.2571E-01  4.0583E-01 -1.9834E-10
  3.7403E-02  1.2431E-01  4.0498E-01  5.3146E-03  4.0394E-05 -1.6506E-10  1.1926E-01  3.8899E-01 -3.3012E-10
  3.5149E-02  1.1854E-01  3.8989E-01  5.0197E-03  5.5251E-05 -2.4527E-10  1.1386E-01  3.7473E-01 -4.9055E-10
  3.3162E-02  1.1320E-01  3.7573E-01  4.7494E-03  6.7563E-05 -3.4392E-10  1.0885E-01  3.6134E-01 -6.8785E-10
  3.1218E-02  1.0775E-01  3.6110E-01  4.4767E-03  7.8780E-05 -4.6746E-10  1.0373E-01  3.4747E-01 -9.3493E-10
  2.9649E-02  1.0321E-01  3.4873E-01  4.2519E-03  8.7150E-05 -5.8911E-10  9.9454E-02  3.3575E-01 -1.1782E-09
  2.8231E-02  9.8997E-02  3.3713E-01  4.0458E-03  9.4147E-05 -7.2663E-10  9.5483E-02  3.2474E-01 -1.4533E-09
  2.7170E-02  9.5784E-02  3.2819E-01  3.8902E-03  9.9011E-05 -8.5190E-10  9.2449E-02  3.1625E-01 -1.7038E-09
  2.4932E-02  8.8888E-02  3.0869E-01  3.5608E-03  1.0814E-04 -1.1886E-09  8.5920E-02  2.9771E-01 -2.3772E-09
  2.4932E-02  8.8888E-02  3.0869E-01  3.5608E-03  1.0814E-04 -1.1857E-09  8.5920E-02  2.9771E-01 -2.3772E-09
  2.3324E-02  8.4101E-02  2.9491E-01  3.3364E-03  1.1345E-04  1.4266E-05  8.1376E-02  2.8458E-01 -2.9632E-09
  2.1547E-02  7.8716E-02  2.7913E-01  3.0881E-03  1.1847E-04  2.8570E-05  7.6251E-02  2.6955E-01 -3.8025E-09
  1.9873E-02  7.3564E-02  2.6377E-01  2.8551E-03  1.2236E-04  4.0934E-05  7.1336E-02  2.5488E-01 -4.8350E-09
  1.8490E-02  6.9251E-02  2.5069E-01  2.6634E-03  1.2495E-04  5.0296E-05  6.7212E-02  2.4237E-01 -5.9082E-09
  1.7212E-02  6.5217E-02  2.3826E-01  2.4869E-03  1.2672E-04  5.8154E-05  6.3347E-02  2.3048E-01 -7.1542E-09
  1.6231E-02  6.2089E-02  2.2850E-01  2.3519E-03  1.2764E-04  6.3631E-05  6.0345E-02  2.2113E-01 -8.3028E-09
  1.5131E-02  5.8542E-02  2.1729E-01  2.2007E-03  1.2815E-04  6.9159E-05  5.6936E-02  2.1039E-01 -9.8258E-09
  1.4232E-02  5.5609E-02  2.0790E-01  2.0772E-03  1.2815E-04  7.3165E-05  5.4113E-02  2.0138E-01 -1.1317E-08
  1.3462E-02  5.3074E-02  1.9971E-01  1.9716E-03  1.2786E-04  7.6211E-05  5.1671E-02  1.9351E-01 -1.2798E-08
  1.2555E-02  5.0053E-02  1.8983E-01  1.8470E-03  1.2703E-04  7.9284E-05  4.8757E-02  1.8403E-01 -1.4819E-08
  1.1767E-02  4.7396E-02  1.8105E-01  1.7385E-03  1.2589E-04  8.1478E-05  4.6191E-02  1.7558E-01 -1.6893E-08
  1.1080E-02  4.5053E-02  1.7323E-01  1.6437E-03  1.2455E-04  8.3005E-05  4.3926E-02  1.6806E-01 -1.8991E-08
  1.0440E-02  4.2844E-02  1.6579E-01  1.5550E-03  1.2299E-04  8.4082E-05  4.1789E-02  1.6089E-01 -2.1230E-08
  9.8545E-03  4.0801E-02  1.5884E-01  1.4737E-03  1.2128E-04  8.4757E-05  3.9811E-02  1.5421E-01 -2.3545E-08
  9.3348E-03  3.8969E-02  1.5257E-01  1.4013E-03  1.1952E-04  8.5091E-05  3.8036E-02  1.4816E-01 -2.5864E-08
  8.8734E-03  3.7327E-02  1.4690E-01  1.3368E-03  1.1776E-04  8.5171E-05  3.6444E-02  1.4269E-01 -2.8166E-08
  8.4357E-03  3.5755E-02  1.4143E-01  1.2755E-03  1.1591E-04  8.5046E-05  3.4920E-02  1.3742E-01 -3.0590E-08
  8.0289E-03  3.4281E-02  1.3627E-01  1.2183E-03  1.1401E-04  8.4748E-05  3.3489E-02  1.3244E-01 -3.3079E-08
  7.6626E-03  3.2943E-02  1.3156E-01  1.1666E-03  1.1217E-04  8.4325E-05  3.2189E-02  1.2788E-01 -3.5536E-08
  7.3333E-03  3.1729E-02  1.2725E-01  1.1201E-03  1.1038E-04  8.3814E-05  3.1010E-02  1.2373E-01 -3.7955E-08
  7.0170E-03  3.0555E-02  1.2307E-01  1.0753E-03  1.0858E-04  8.3221E-05  2.9869E-02  1.1969E-01 -4.0493E-08
  6.7198E-03  2.9443E-02  1.1908E-01  1.0330E-03  1.0681E-04  8.2586E-05  2.8788E-02  1.1583E-01 -4.3094E-08
  6.4493E-03  2.8424E-02  1.1541E-01  9.9452E-04  1.0510E-04  8.1905E-05  2.7796E-02  1.1228E-01 -4.5659E-08
  6.2037E-03  2.7492E-02  1.1203E-01  9.5945E-04  1.0347E-04  8.1199E-05  2.6890E-02  1.0902E-01 -4.8166E-08
  5.9659E-03  2.6584E-02  1.0872E-01  9.2539E-04  1.0181E-04  8.0432E-05  2.6005E-02  1.0582E-01 -5.0772E-08
  5.7404E-03  2.5716E-02  1.0555E-01  8.9301E-04  1.0017E-04  7.9630E-05  2.5161E-02  1.0275E-01 -5.3419E-08
  5.5334E-03  2.4915E-02  1.0261E-01  8.6322E-04  9.8599E-05  7.8826E-05  2.4381E-02  9.9901E-02 -5.6023E-08
  5.3442E-03  2.4179E-02  9.9890E-02  8.3591E-04  9.7104E-05  7.8030E-05  2.3663E-02  9.7269E-02 -5.8568E-08
  5.1597E-03  2.3456E-02  9.7212E-02  8.0921E-04  9.5593E-05  7.7198E-05  2.2958E-02  9.4675E-02 -6.1211E-08
  4.9835E-03  2.2761E-02  9.4629E-02  7.8364E-04  9.4099E-05  7.6350E-05  2.2281E-02  9.2173E-02 -6.3895E-08
  4.8208E-03  2.2117E-02  9.2221E-02  7.5998E-04  9.2675E-05  7.5519E-05  2.1653E-02  8.9841E-02 -6.6524E-08
  4.6711E-03  2.1520E-02  8.9985E-02  7.3816E-04  9.1325E-05  7.4713E-05  2.1071E-02  8.7675E-02 -6.9079E-08
  4.5243E-03  2.0932E-02  8.7773E-02  7.1671E-04  8.9963E-05  7.3883E-05  2.0497E-02  8.5531E-02 -7.1722E-08
  3.7690E-02  1.4295E-01  4.6478E-01  5.8999E-03  0.0000E+00  0.0000E+00  1.3776E-01  4.4637E-01  0.0000E+00
  3.4591E-02  1.3503E-01  4.4401E-01  5.5121E-03 -9.4551E-12 -9.4551E-12  1.3028E-01  4.2675E-01 -1.8910E-11
  3.2492E-02  1.2896E-01  4.2791E-01  5.2175E-03 -2.7727E-11 -2.7727E-11  1.2455E-01  4.1152E-01 -5.5453E-11
  2.9552E-02  1.1945E-01  4.0234E-01  4.7605E-03 -7.1893E-11 -7.1893E-11  1.1554E-01  3.8730E-01 -1.4379E-10
  2.9552E-02  1.1945E-01  4.0234E-01  4.7605E-03 -3.0795E-11 -7.1893E-11  1.1554E-01  3.8730E-01 -1.4379E-10
  2.7870E-02  1.1380E-01  3.8692E-01  4.4922E-03  1.3329E-05 -1.1240E-10  1.1019E-01  3.7270E-01 -2.2481E-10
  2.6074E-02  1.0739E-01  3.6919E-01  4.1906E-03  2.6653E-05 -1.8968E-10  1.0409E-01  3.5587E-01 -3.7936E-10
  2.4653E-02  1.0206E-01  3.5426E-01  3.9427E-03  3.6591E-05 -2.8373E-10  9.9019E-02  3.4169E-01 -5.6745E-10
  2.3387E-02  9.7146E-02  3.4031E-01  3.7164E-03  4.4892E-05 -3.9878E-10  9.4331E-02  3.2842E-01 -7.9756E-10
  2.2133E-02  9.2148E-02  3.2594E-01  3.4891E-03  5.2511E-05 -5.4161E-10  8.9558E-02  3.1475E-01 -1.0832E-09
  2.1110E-02  8.7996E-02  3.1386E-01  3.3026E-03  5.8230E-05 -6.8096E-10  8.5587E-02  3.0323E-01 -1.3619E-09
  2.0175E-02  8.4162E-02  3.0257E-01  3.1323E-03  6.3042E-05 -8.3684E-10  8.1915E-02  2.9247E-01 -1.6737E-09
  1.9469E-02  8.1246E-02  2.9389E-01  3.0041E-03  6.6414E-05 -9.7794E-10  7.9119E-02  2.8419E-01 -1.9559E-09
