,phs_col:phs_col_dp.State_phos_module_3.Matrix_t_phos_module_3.Matrix_t_phos_module_3_0,phs_col:phs_col_dp.State_phos_module_3.Matrix_t_phos_module_3.Matrix_t_phos_module_3_16,
2012/10/08 07:46:18.818,-27.2406752848,,
2012/10/08 08:29:55.254,,-21.845522241095,
2012/10/08 08:46:27.491,-27.265236460905,,
2012/10/08 09:30:58.722,,-21.853095268248,
2012/10/08 09:46:46.554,-27.23300020316,,
2012/10/08 10:31:07.832,,-21.844843747488,
2012/10/08 10:47:12.726,-27.278095262983,,
2012/10/08 11:31:08.083,,-21.833131408368,
2012/10/08 11:36:28.657,-27.174548079101,,
2012/10/08 12:15:09.893,-27.278079952653,,
2012/10/08 12:31:08.334,,-21.833105998215,
2012/10/08 13:15:25.347,-27.197551669763,,
2012/10/08 13:31:17.007,,-21.840729066922,
2012/10/08 14:02:48.951,-27.298788800253,,
2012/10/08 14:31:35.195,,-21.833124016323,
2012/10/08 14:59:35.064,-27.19110129625,,
2012/10/08 15:31:38.567,,-21.833131408368,
2012/10/08 15:48:35.304,-27.293807083722,,
2012/10/08 16:31:44.506,,-21.840837864751,
2012/10/08 16:48:47.039,-27.298788800253,,
2012/10/08 17:20:14.500,-27.195593923099,,
2012/10/08 17:31:54.053,,-21.833460103761,
2012/10/08 18:20:23.172,-27.222143749893,,
2012/10/08 18:32:02.398,,-21.845866905013,
2012/10/08 19:20:32.173,-27.191122916554,,
2012/10/08 19:32:02.430,,-21.854345845033,
2012/10/08 20:11:50.274,-27.293742658418,,
2012/10/08 20:32:48.289,,-21.845888850419,
2012/10/08 21:11:50.525,-27.20932688277,,
2012/10/08 21:32:49.196,,-21.845910333816,
2012/10/08 22:12:00.947,-27.212247320461,,
2012/10/08 22:32:57.869,,-21.849680248318,
2012/10/08 23:12:05.136,-27.253229154627,,
2012/10/08 23:33:13.104,,-21.84980689397,
2012/10/09 00:12:09.428,-27.224236307519,,
2012/10/09 00:33:16.712,,-21.84980689397,
2012/10/09 01:12:36.776,-27.154870291146,,
2012/10/09 01:33:20.573,,-21.857339057726,
2012/10/09 01:45:09.314,-27.256409812618,,
2012/10/09 02:33:54.620,,-21.857950102979,
2012/10/09 02:45:18.970,-27.250481536141,,
2012/10/09 03:34:09.527,,-21.865614977028,
2012/10/09 03:45:56.189,-27.278079952653,,
2012/10/09 04:34:10.215,,-21.869769180362,
2012/10/09 04:45:59.721,-27.240846480548,,
2012/10/09 05:34:10.684,,-21.86228088107,
2012/10/09 05:46:30.597,-27.231682067782,,
2012/10/09 06:34:37.622,,-21.866435475736,
2012/10/09 06:46:31.066,-27.274332518186,,
2012/10/09 07:05:43.536,-27.170827663915,,
2012/10/09 07:34:46.623,,-21.873919627722,
2012/10/09 07:48:09.863,-27.273921047294,,
2012/10/09 08:35:04.592,,-21.868449018986,
2012/10/09 08:48:10.660,-27.185125874926,,
2012/10/09 09:35:05.345,,-21.870589561799,
2012/10/09 09:45:31.070,-27.286334669133,,
2012/10/09 10:35:23.423,,-21.878084853177,
2012/10/09 10:45:33.946,-27.273938166687,,
2012/10/09 11:14:16.690,-27.170845612551,,
2012/10/09 11:35:50.470,,-21.858413646912,
2012/10/09 11:49:49.475,-27.273027093441,,
2012/10/09 12:35:50.502,,-21.86729966075,
2012/10/09 12:50:00.804,-27.261512775896,,
2012/10/09 13:36:05.221,,-21.870481038486,
2012/10/09 13:50:25.773,-27.230470712723,,
2012/10/09 14:36:26.363,,-21.869899459401,
2012/10/09 14:50:35.430,-27.19845524932,,
2012/10/09 15:36:26.395,,-21.86228088107,
2012/10/09 15:45:19.841,-27.302887295045,,
2012/10/09 16:36:26.567,,-21.870423279321,
2012/10/09 16:45:29.388,-27.245297051919,,
2012/10/09 17:33:47.351,-27.129436300273,,
2012/10/09 17:36:27.037,,-21.878088496359,
2012/10/09 17:47:54.122,-27.232921046642,,
2012/10/09 18:36:27.141,,-21.870466562565,
2012/10/09 18:48:39.177,-27.228378159264,,
2012/10/09 19:36:36.906,,-21.86058667316,
2012/10/09 19:48:39.647,-27.237131372032,,
2012/10/09 20:36:46.344,,-21.857425910751,
2012/10/09 20:48:47.007,-27.240803681612,,
2012/10/09 21:37:08.251,,-21.85794917898,
2012/10/09 21:48:57.867,-27.237686490854,,
2012/10/09 22:37:27.423,,-21.849850322008,
2012/10/09 22:49:06.977,-27.18692069105,,
2012/10/09 23:37:31.502,,-21.854154403772,
2012/10/09 23:49:15.650,-27.255310876735,,
2012/10/10 00:38:04.675,,-21.849720037892,
2012/10/10 00:49:31.650,-27.211853518731,,
2012/10/10 01:38:07.550,,-21.857382022255,
2012/10/10 01:49:34.088,-27.257847001348,,
2012/10/10 02:38:26.504,,-21.865654762372,
2012/10/10 02:49:53.261,-27.237098851307,,
2012/10/10 03:39:02.056,,-21.856124711154,
2012/10/10 03:50:01.684,-27.25601920344,,
2012/10/10 04:39:46.599,,-21.853311927413,
2012/10/10 04:50:01.935,-27.208144080337,,
2012/10/10 05:39:47.725,,-21.857425910751,
2012/10/10 05:50:05.467,-27.195722784083,,
2012/10/10 06:39:47.757,,-21.857934575377,
2012/10/10 06:50:09.655,-27.2408276122,,
2012/10/10 07:39:56.648,,-21.858007082886,
2012/10/10 07:50:20.296,-27.257851569219,,
2012/10/10 08:40:06.196,,-21.865554217651,
2012/10/10 08:50:47.344,-27.215940622198,,
2012/10/10 09:40:09.181,,-21.85794917898,
2012/10/10 09:50:56.454,-27.25318635586,,
2012/10/10 10:40:15.338,,-21.849741520911,
2012/10/10 10:51:24.157,-27.203569766027,,
2012/10/10 11:40:31.010,,-21.862194025325,
2012/10/10 11:52:09.032,-27.235805182234,,
2012/10/10 12:41:09.838,,-21.869914062471,
2012/10/10 12:52:16.895,-27.199821481044,,
2012/10/10 13:41:10.075,,-21.862273458636,
2012/10/10 13:52:17.910,-27.253258077494,,
2012/10/10 14:41:12.075,,-21.870488276446,
2012/10/10 14:52:18.161,-27.203505566858,,
2012/10/10 15:41:17.357,,-21.86228088107,
2012/10/10 15:52:27.161,-27.25472380641,,
2012/10/10 16:41:18.811,,-21.869733037534,
2012/10/10 16:52:54.209,-27.213165620896,,
2012/10/10 17:41:25.187,,-21.86228088107,
2012/10/10 17:53:03.975,-27.242650226802,,
2012/10/10 18:41:29.109,,-21.862194025325,
2012/10/10 18:53:39.835,-27.178718836593,,
2012/10/10 19:41:31.766,,-21.862194025325,
2012/10/10 19:48:24.433,-27.281346284961,,
2012/10/10 20:36:07.178,-27.178697206594,,
2012/10/10 20:42:07.345,,-21.862215739262,
2012/10/10 21:36:25.256,-27.195722323865,,
2012/10/10 21:42:13.817,,-21.870481038486,
2012/10/10 22:36:33.996,-27.236643898346,,
2012/10/10 22:42:44.882,,-21.862194025325,
2012/10/10 23:36:34.247,-27.224711396697,,
2012/10/10 23:42:48.633,,-21.869812606709,
2012/10/11 00:36:52.435,-27.211791369617,,
2012/10/11 00:43:07.149,,-21.862194025325,
2012/10/11 01:37:10.185,-27.174955233979,,
2012/10/11 01:43:07.728,,-21.862273599851,
2012/10/11 02:26:04.679,-27.278069137997,,
2012/10/11 02:43:15.635,,-21.858072070779,
2012/10/11 02:53:50.658,-27.167575381052,,
2012/10/11 03:43:19.057,,-21.858079462766,
2012/10/11 03:48:08.241,-27.270219498989,,
2012/10/11 04:43:26.527,,-21.865676244581,
2012/10/11 04:48:26.757,-27.246990654296,,
2012/10/11 05:43:56.418,,-21.878128279413,
2012/10/11 05:48:31.274,-27.29050527766,,
2012/10/11 06:44:00.059,,-21.878128279413,
2012/10/11 06:48:34.801,-27.199821481044,,
2012/10/11 07:44:05.295,,-21.870509990327,
2012/10/11 07:48:45.291,-27.261906925263,,
2012/10/11 08:44:24.686,,-21.874667964842,
2012/10/11 08:48:45.324,-27.233021038208,,
2012/10/11 09:39:08.410,-27.129407459347,,
2012/10/11 09:44:29.421,,-21.882286107779,
2012/10/11 10:01:57.220,-27.231617334406,,
2012/10/11 10:44:30.875,,-21.872567264383,
2012/10/11 11:02:05.893,-27.174517600042,,
2012/10/11 11:39:27.286,-27.281322048679,,
2012/10/11 11:44:39.438,,-21.869899459401,
2012/10/11 12:15:09.587,-27.175012914991,,
2012/10/11 12:44:39.908,,-21.882372960137,
2012/10/11 13:15:27.228,-27.150136985887,,
2012/10/11 13:44:48.362,,-21.8785103819,
2012/10/11 13:44:51.424,-27.253185895659,,
2012/10/11 14:45:18.034,-27.271149125438,,
2012/10/11 14:45:25.143,,-21.876211699022,
2012/10/11 15:00:45.303,-27.170849294323,,
2012/10/11 15:45:33.925,,-21.882207389616,
2012/10/11 16:00:45.972,-27.199365731029,,
2012/10/11 16:45:52.088,,-21.866743618164,
2012/10/11 17:00:54.639,-27.150155929818,,
2012/10/11 17:38:25.001,-27.253220180692,,
2012/10/11 17:45:52.777,,-21.871910458338,
2012/10/11 18:38:25.361,-27.222143749893,,
2012/10/11 18:46:01.449,,-21.874711392547,
2012/10/11 19:38:28.237,-27.170827663915,,
2012/10/11 19:46:11.434,,-21.891728453686,
2012/10/11 19:48:19.511,-27.273051022998,,
2012/10/11 20:28:51.870,-27.170827663915,,
2012/10/11 20:46:25.466,,-21.887141856443,
2012/10/11 21:29:07.652,-27.154238247435,,
2012/10/11 21:46:29.873,,-21.88681277898,
2012/10/11 22:29:44.215,-27.199428341664,,
2012/10/11 22:46:37.889,,-21.886046843939,
2012/10/11 23:29:52.559,-27.17621774059,,
2012/10/11 23:46:38.359,,-21.880240874334,
2012/10/12 00:29:53.357,-27.172700030764,,
2012/10/12 00:46:47.578,,-21.882246325489,
2012/10/12 01:29:55.768,-27.157965934234,,
2012/10/12 01:47:24.005,,-21.890590892025,
2012/10/12 02:12:29.095,-27.258194234862,,
2012/10/12 02:47:32.896,,-21.882206543184,
2012/10/12 03:00:56.136,-27.154345249488,,
2012/10/12 03:47:35.225,,-21.874667964842,
2012/10/12 04:01:19.465,-27.166249807618,,
2012/10/12 04:44:34.900,-27.273852569719,,
2012/10/12 04:48:09.601,,-21.879145826212,
2012/10/12 05:02:45.027,-27.170870924731,,
2012/10/12 05:48:27.460,,-21.890565714145,
2012/10/12 06:02:53.809,-27.18743429697,,
2012/10/12 06:49:32.570,,-21.874667964842,
2012/10/12 07:03:11.997,-27.173690550586,,
2012/10/12 07:49:50.977,,-21.874646481987,
2012/10/12 08:03:21.107,-27.189735083117,,
2012/10/12 08:50:25.571,,-21.874624999132,
2012/10/12 09:03:21.358,-27.174494952673,,
2012/10/12 09:50:43.103,,-21.878088496359,
2012/10/12 10:03:39.108,-27.186973661736,,
2012/10/12 10:51:00.276,,-21.879773024289,
2012/10/12 11:03:46.984,-27.1873955923,,
2012/10/12 11:51:05.995,,-21.870466562565,
2012/10/12 12:03:48.438,-27.175008361183,,
2012/10/12 12:51:10.074,,-21.874613911207,
2012/10/12 13:04:06.298,-27.196597793286,,
2012/10/12 13:51:19.512,,-21.866039748287,
2012/10/12 14:04:06.877,-27.161710391054,,
2012/10/12 14:45:21.674,-27.26563294891,,
2012/10/12 14:51:33.106,,-21.862194025325,
2012/10/12 15:05:48.080,-27.162543666841,,
2012/10/12 15:48:22.500,-27.264006665371,,
2012/10/12 15:51:37.951,,-21.865676244581,
2012/10/12 16:36:49.322,-27.16251482622,,
2012/10/12 16:51:46.952,,-21.857425910751,
2012/10/12 17:36:58.214,-27.186926867241,,
2012/10/12 17:51:55.952,,-21.847619321294,
2012/10/12 18:37:03.277,-27.22419304815,,
2012/10/12 18:51:56.203,,-21.849676609852,
2012/10/12 19:37:07.745,-27.150150164274,,
2012/10/12 19:51:56.734,,-21.855454245072,
2012/10/12 20:36:14.512,-27.2605096091,,
2012/10/12 20:52:59.218,,-21.8579638346,
2012/10/12 21:36:16.732,-27.166379588127,,
2012/10/12 21:53:05.266,,-21.857339057726,
2012/10/12 22:25:07.835,-27.267455135547,,
2012/10/12 22:53:10.657,,-21.857339057726,
2012/10/12 23:19:39.856,-27.166249807618,,
2012/10/12 23:45:05.836,-27.277183350583,,
2012/10/12 23:53:17.799,,-21.853224623986,
2012/10/13 00:45:13.524,-27.23666184631,,
2012/10/13 00:53:22.534,,-21.853181197417,
2012/10/13 01:45:15.306,-27.26564031211,,
2012/10/13 01:53:28.581,,-21.853181197417,
2012/10/13 02:45:24.307,-27.211849418952,,
2012/10/13 02:53:34.191,,-21.853192054059,
2012/10/13 03:45:24.558,-27.186829615523,,
2012/10/13 03:53:45.489,,-21.853141833057,
2012/10/13 04:45:42.040,-27.206770021528,,
2012/10/13 04:53:45.799,,-21.85510580149,
2012/10/13 05:45:42.947,-27.240880119381,,
2012/10/13 05:53:50.972,,-21.844865460828,
2012/10/13 06:45:43.088,-27.194332281255,,
2012/10/13 06:53:57.238,,-21.844517192607,
2012/10/13 07:46:09.151,-27.273048722079,,
2012/10/13 07:54:02.520,,-21.844851139263,
2012/10/13 08:34:46.364,-27.166335407529,,
2012/10/13 08:54:05.177,,-21.840751011283,
2012/10/13 09:34:46.833,-27.166327223439,,
2012/10/13 09:54:05.428,,-21.840757851717,
2012/10/13 10:34:46.865,-27.191058036423,,
2012/10/13 10:54:22.960,,-21.83723152647,
2012/10/13 11:34:47.007,-27.165399519677,,
2012/10/13 11:54:23.210,,-21.833131408368,
2012/10/13 12:34:47.804,-27.215952587587,,
2012/10/13 12:54:54.086,,-21.833087980106,
2012/10/13 13:34:51.632,-27.181945271746,,
2012/10/13 13:54:58.128,,-21.840707584547,
2012/10/13 14:35:05.004,-27.225806887716,,
2012/10/13 14:54:59.254,,-21.840620731075,
2012/10/13 15:35:15.098,-27.173661711486,,
2012/10/13 15:55:00.161,,-21.840751011283,
2012/10/13 16:35:23.661,-27.169122743499,,
2012/10/13 16:55:08.943,,-21.844822034148,
2012/10/13 17:35:53.115,-27.140527251265,,
2012/10/13 17:47:14.403,-27.25145136281,,
2012/10/13 17:55:27.240,,-21.832520710588,
2012/10/13 18:07:57.215,-27.14554008306,,
2012/10/13 18:30:44.932,-27.255578488262,,
2012/10/13 18:48:44.887,-27.153867249664,,
2012/10/13 18:55:36.132,,-21.836592667746,
2012/10/13 19:45:36.031,-27.255493356576,,
2012/10/13 19:55:39.882,,-21.840707584547,
2012/10/13 20:46:12.266,-27.238766938589,,
2012/10/13 20:55:45.383,,-21.837325586224,
2012/10/13 21:46:21.704,-27.235874394698,,
2012/10/13 21:56:05.649,,-21.840722060126,
2012/10/13 22:46:39.841,-27.191874707932,,
2012/10/13 22:56:11.098,,-21.844822034147,
2012/10/13 23:46:58.137,-27.239511896554,,
2012/10/13 23:56:47.880,,-21.844952314187,
2012/10/14 00:47:07.576,-27.194384990491,,
2012/10/14 00:56:50.099,,-21.845598067511,
2012/10/14 01:47:16.904,-27.251956107719,,
2012/10/14 01:56:50.241,,-21.849676609852,
2012/10/14 02:47:34.874,-27.209571400351,,
2012/10/14 02:56:51.913,,-21.849720037892,
2012/10/14 03:47:35.015,-27.243984759611,,
2012/10/14 03:56:57.742,,-21.857339057726,
2012/10/14 04:47:44.016,-27.153952474183,,
2012/10/14 04:56:59.852,,-21.855281610515,
2012/10/14 05:47:44.267,-27.219297592146,,
2012/10/14 05:57:08.525,,-21.861130356431,
2012/10/14 06:48:02.455,-27.255595951705,,
2012/10/14 06:57:17.526,,-21.848760923692,
2012/10/14 07:01:59.491,-27.153039079277,,
2012/10/14 07:57:17.961,,-21.853201091228,
2012/10/14 08:02:17.207,-27.198555584812,,
2012/10/14 08:43:05.269,-27.084880238373,,
2012/10/14 08:45:11.486,-26.975822872092,,
2012/10/14 08:47:35.969,-26.839558389823,,
2012/10/14 08:49:41.202,-26.73877997919,,
2012/10/14 08:51:30.028,-26.628342773978,,
2012/10/14 08:53:17.980,-26.516042662107,,
2012/10/14 08:54:56.635,-26.413670182251,,
2012/10/14 08:57:02.962,-26.312111383693,,
2012/10/14 08:57:24.289,,-21.857339057726,
2012/10/14 08:58:41.835,-26.2065631046,,
2012/10/14 09:00:47.834,-26.098790960877,,
2012/10/14 09:02:53.941,-25.987328855353,,
2012/10/14 09:05:17.440,-25.86715727183,,
2012/10/14 09:07:05.282,-25.760196508818,,
2012/10/14 09:09:38.843,-25.631767074664,,
2012/10/14 09:11:45.169,-25.512934522943,,
2012/10/14 09:14:08.667,-25.405083290535,,
2012/10/14 09:16:42.118,-25.301293768426,,
2012/10/14 09:19:14.804,-25.18463284883,,
2012/10/14 09:21:21.240,-25.078783288945,,
2012/10/14 09:23:44.629,-24.970998067779,,
2012/10/14 09:26:35.580,-24.842834959928,,
2012/10/14 09:29:09.140,-24.739229249719,,
2012/10/14 09:31:41.716,-24.635160406597,,
2012/10/14 09:34:32.448,-24.519525411555,,
2012/10/14 09:36:57.150,-24.408311756953,,
2012/10/14 09:37:57.196,,-21.749969380543,
2012/10/14 09:40:14.460,-24.280810711383,,
2012/10/14 09:42:56.442,-24.174107690307,,
2012/10/14 09:45:30.003,-24.068315786792,,
2012/10/14 09:48:16.907,-23.964935280412,,
2012/10/14 09:50:53.420,-23.859964778423,,
2012/10/14 09:53:18.122,-23.754646755322,,
2012/10/14 09:56:09.072,-23.65049713539,,
2012/10/14 09:57:18.525,,-21.646058320128,
2012/10/14 09:59:00.242,-23.549028965819,,
2012/10/14 10:01:41.787,-23.440068251263,,
2012/10/14 10:04:32.847,-23.336359859262,,
2012/10/14 10:08:45.172,-23.179131138643,,
2012/10/14 10:11:45.201,-23.070894429733,,
2012/10/14 10:12:54.325,,-21.539716152816,
2012/10/14 10:14:54.417,-22.951680833502,,
2012/10/14 10:17:53.462,-22.843802340071,,
2012/10/14 10:21:05.850,-22.7359054851,,
2012/10/14 10:24:12.223,-22.624232366159,,
2012/10/14 10:24:36.504,,-21.43807327566,
2012/10/14 10:27:12.142,-22.519494371913,,
2012/10/14 10:30:30.437,-22.408374425354,,
2012/10/14 10:33:20.513,-22.301233077244,,
2012/10/14 10:35:51.011,,-21.330567868259,
2012/10/14 10:36:12.339,-22.198231570389,,
2012/10/14 10:39:48.023,-22.091171072735,,
2012/10/14 10:42:43.130,-21.990639363798,,
2012/10/14 10:45:29.925,-21.883178436454,,
2012/10/14 10:45:30.910,,-21.230478322578,
2012/10/14 10:48:48.329,-21.778991326757,,
2012/10/14 10:52:38.467,-21.663065859536,,
2012/10/14 10:54:18.215,,-21.129678192722,
2012/10/14 10:55:41.558,-21.559996414286,,
2012/10/14 10:58:41.696,-21.459717528018,,
2012/10/14 11:02:18.475,-21.339984780702,,
2012/10/14 11:02:48.990,,-21.019125321056,
2012/10/14 11:05:54.269,-21.232103497831,,
2012/10/14 11:09:20.657,-21.104405746457,,
2012/10/14 11:11:15.609,,-20.907994595802,
2012/10/14 11:13:14.716,-20.992229950807,,
2012/10/14 11:17:00.026,-20.834833301171,,
2012/10/14 11:18:03.244,-20.701745600113,,
2012/10/14 11:18:18.556,,-20.80792447789,
2012/10/14 11:18:51.259,-20.577533335505,,
2012/10/14 11:19:42.118,-20.404125547747,,
2012/10/14 11:20:27.070,-20.28354481617,,
2012/10/14 11:21:11.804,-20.167008030453,,
2012/10/14 11:21:56.757,-20.054814714485,,
2012/10/14 11:22:41.600,-19.947727107974,,
2012/10/14 11:23:36.505,-19.844102628365,,
2012/10/14 11:24:38.739,-19.740242971356,,
2012/10/14 11:25:39.769,,-20.699740684129,
2012/10/14 11:26:26.581,-19.631825134751,,
2012/10/14 11:33:22.310,-19.739667426522,-20.59091152697,
2012/10/14 11:35:54.011,-19.909443587502,,
2012/10/14 11:37:26.651,-20.017999223619,,
2012/10/14 11:38:35.994,-20.121248743077,,
2012/10/14 11:39:37.134,,-20.48768008002,
2012/10/14 11:39:48.290,-20.224811254234,,
2012/10/14 11:41:00.586,-20.340328583341,,
2012/10/14 11:42:16.928,-20.440702062469,,
2012/10/14 11:43:24.193,-20.560202514317,,
2012/10/14 11:44:27.302,-20.664310641515,,
2012/10/14 11:45:35.551,-20.767754960683,,
2012/10/14 11:46:33.628,-20.879250470363,,
2012/10/14 11:46:48.831,,-20.384974923092,
2012/10/14 11:47:53.034,-20.991946947669,,
2012/10/14 11:48:57.345,-21.111774907454,,
2012/10/14 11:50:09.532,-21.227944140758,,
2012/10/14 11:51:11.656,-21.33144285109,,
2012/10/14 11:52:33.030,-21.448075386878,,
2012/10/14 11:53:15.904,,-20.281771700047,
2012/10/14 11:53:44.342,-21.55562818319,,
2012/10/14 11:55:33.278,-21.729078574561,,
2012/10/14 11:56:53.667,-21.844084604603,,
2012/10/14 11:58:06.073,-21.960730105955,,
2012/10/14 11:59:35.650,-22.068600002402,,
2012/10/14 12:00:06.274,,-20.180062859925,
2012/10/14 12:00:48.055,-22.179993526417,,
2012/10/14 12:02:09.648,-22.2963038786,,
2012/10/14 12:03:30.147,-22.396511577842,,
2012/10/14 12:04:42.442,-22.499540239761,,
2012/10/14 12:06:02.832,-22.607345324871,,
2012/10/14 12:07:30.440,,-20.076287966776,
2012/10/14 12:07:59.971,-22.74815166824,,
2012/10/14 12:09:12.377,-22.85188413176,,
2012/10/14 12:10:41.954,-22.963998114914,,
2012/10/14 12:12:04.421,-23.075196184019,,
2012/10/14 12:14:00.467,-23.219328921278,,
2012/10/14 12:15:18.887,,-19.971258866489,
2012/10/14 12:15:48.418,-23.339609127428,,
2012/10/14 12:17:36.370,-23.44739715127,,
2012/10/14 12:19:33.400,-23.563273422164,,
2012/10/14 12:21:12.164,-23.666146523191,,
2012/10/14 12:23:09.413,-23.766492620099,,
2012/10/14 12:24:46.208,,-19.868927257273,
2012/10/14 12:24:57.474,-23.873521296057,,
2012/10/14 12:27:21.081,-23.989688711616,,
2012/10/14 12:29:27.298,-24.101275389954,,
2012/10/14 12:31:51.015,-24.217777257237,,
2012/10/14 12:34:06.420,-24.336887342325,,
2012/10/14 12:36:48.512,-24.44467430017,,
2012/10/14 12:38:33.291,,-19.763924072943,
2012/10/14 12:39:47.775,-24.560378214557,,
2012/10/14 12:42:53.054,-24.664426640426,,
2012/10/14 12:46:11.676,-24.78016221581,,
2012/10/14 12:49:15.205,-24.895447455609,,
2012/10/14 12:52:15.453,-24.999043098725,,
2012/10/14 12:56:07.325,-25.123491587684,,
2012/10/14 12:58:51.385,-25.230033093986,,
2012/10/14 13:02:29.476,-25.338548043544,,
2012/10/14 13:05:35.958,-25.441354800589,,
2012/10/14 13:07:35.175,,-19.661462502218,
2012/10/14 13:09:20.940,-25.545035431386,,
2012/10/14 13:13:06.031,-25.661237223652,,
2012/10/14 13:17:09.387,-25.7707369539,,
2012/10/14 13:21:04.321,-25.872045236907,,
2012/10/14 13:24:53.568,-25.983099446976,,
2012/10/14 13:29:18.362,-26.090799773102,,
2012/10/14 13:33:32.874,-26.194004624678,,
2012/10/14 13:42:55.273,,-19.764515062268,
2012/10/14 13:45:03.350,-26.297986328575,,
2012/10/14 13:58:58.417,,-19.868546402343,
2012/10/14 14:00:57.634,-26.400706666783,,
2012/10/14 14:13:00.594,,-19.971981292606,
2012/10/14 14:25:59.443,,-20.080054612508,
2012/10/14 14:28:06.864,-26.503859824371,,
2012/10/14 14:36:40.045,-26.611164511656,,
2012/10/14 14:39:09.558,,-20.195390665854,
2012/10/14 14:51:19.299,,-20.300265285033,
2012/10/14 15:03:01.477,,-20.40785304935,
2012/10/14 15:15:21.827,,-20.508322209033,
2012/10/14 15:26:36.444,-26.713846488317,,
2012/10/14 15:26:51.865,,-20.6116240261,
2012/10/14 15:39:02.372,,-20.715375982962,
2012/10/14 15:50:43.785,,-20.815520518438,
2012/10/14 16:02:51.885,,-20.918512189312,
2012/10/14 16:16:22.452,,-21.02664406061,
2012/10/14 16:26:53.757,-26.785255479427,,
2012/10/14 16:30:12.160,,-21.130598853039,
2012/10/14 16:45:10.107,,-21.242582290589,
2012/10/14 17:00:46.758,,-21.34446068192,
2012/10/14 17:15:01.183,,-21.446325177276,
2012/10/14 17:27:03.924,-26.776493328454,,
2012/10/14 17:30:46.827,,-21.549599579859,
2012/10/14 17:48:46.673,,-21.652204362355,
2012/10/14 18:07:10.471,,-21.757548940774,
2012/10/14 18:14:03.029,-26.88042188005,,
2012/10/14 18:26:07.519,,-21.861104947747,
2012/10/14 18:44:35.146,,-21.964260624237,
2012/10/14 19:08:16.784,,-22.064830004855,
2012/10/14 19:14:10.279,-26.839407421212,,
2012/10/14 19:31:11.282,,-22.168102788516,
2012/10/14 19:41:06.821,-26.941626603584,,
2012/10/14 19:54:02.061,,-22.268814007271,
2012/10/14 20:20:34.431,,-22.371088231573,
2012/10/14 20:41:11.775,-26.946719758623,,
2012/10/14 20:47:26.161,,-22.47492119536,
2012/10/14 21:19:05.324,,-22.576464544313,
2012/10/14 21:41:19.682,-26.988219181533,,
2012/10/14 21:49:05.285,,-22.681665139669,
